,CNOOC,State_Grid,PetroChina,CNNC ,Trina_Solar,Tokyo_Electric ,Brookfield ,BP,ConocoPhillips,Canadian_Solar ,Chevron,Duke_Energy,Enbridge,Enel,Eni,E.ON,Enterprise,Equinor,Energy_Transfer,Exelon,First_Solar ,Gazprom,Iberdrola,Indian_Oil,Inter_Rao,Kinder_Morgan,NextEra,NEL,Neste,Petrobras ,Rosneft,REW,Suncor,Tata_Power,Tullow_Oil,TC_Energy,Vestas,Williams,ExxonMobil 
156,8.989999771,19.04000092,4.320000172,4.21999979,17.06999969,326.0,26.39488411,23.40999985,41.77999878,20.04000092,88.30999756,81.83999634,30.62999916,7.947000027,8.720000267,10.25,17.85000038,14.68000031,7.039999962,26.73323822,49.88000107,195.28,10.72000027,58.90000153,5.009,15.11999989,61.59999847,19.69499969,35.38999939,8.479999542,366.05,31.92000008,16.73999977,49.79999924,31.78000069,42.90000153,142.2799988,19.07999992,44.08000183
157,9.0,19.28000069,4.420000076,4.329999924,16.80999947,316.0,26.39488411,23.40999985,41.77999878,20.04000092,88.30999756,81.83999634,30.62999916,7.874000072,8.673999786,10.28999996,17.85000038,14.68000031,7.039999962,26.73323822,49.88000107,197.2,10.72999954,58.56666565,5.018,15.11999989,61.59999847,19.79000092,35.09999847,8.479999542,365.35,31.68000031,16.73999977,49.90000153,30.98999977,42.90000153,141.0800018,19.07999992,44.08000183
158,9.0,19.28000069,4.420000076,4.329999924,16.80999947,316.0,26.39488411,23.40999985,41.77999878,20.04000092,88.30999756,81.83999634,30.62999916,7.874000072,8.673999786,10.28999996,17.85000038,14.68000031,7.039999962,26.73323822,49.88000107,197.2,10.72999954,58.56666565,5.018,15.11999989,61.59999847,19.79000092,35.09999847,8.479999542,365.35,31.68000031,16.73999977,49.90000153,30.98999977,42.90000153,141.0800018,19.07999992,44.08000183
159,9.18999958,19.92000008,4.71999979,4.53000021,17.48999977,326.0,26.26698685,23.63999939,41.63000107,22.10000038,88.56999969,79.80999756,30.48999977,7.914000034,8.758000374,10.30500031,17.62000084,14.80000019,6.170000076,26.67617607,53.40999985,199.99,10.81999969,58.6333313,5.0785,15.18999958,61.74000168,21.5,35.90999985,8.670000076,368.8,32.11000061,16.94000053,50.34999847,33.11999893,42.49000168,141.9600067,19.30999947,44.38999939
160,8.899999619,19.90999985,4.699999809,4.46999979,17.64999962,318.0,26.02717781,23.02000046,40.63999939,22.29000092,86.30999756,80.81999969,29.94000053,7.974999905,8.819999695,10.26500034,17.62000084,14.53999996,6.309999943,26.39086914,53.15999985,197.96,10.83500004,57.43333435,5.06,14.67000008,61.68000031,21.20000076,35.20999908,8.460000038,365.85,31.81999969,16.38999939,50.84999847,31.75,41.79000092,143.4799957,18.90999985,43.24000168
161,8.859999657,20.60000038,4.670000076,4.550000191,17.88999939,315.0,26.4428463,23.15999985,41.04000092,23.67000008,86.34999847,81.44000244,30.10000038,8.086000443,8.697999954,10.21500015,17.54000092,14.93000031,6.539999962,26.49785995,58.06000137,201.17,10.72000027,57.96666718,5.0755,14.52000046,63.31750107,22.10000038,35.86000061,8.760000229,366.15,32.16999817,16.23999977,52.20000076,32.15000153,41.95999908,147.0800018,18.94000053,43.13999939
162,8.800000191,20.72999954,4.739999771,4.650000095,18.29999924,313.0,26.5600853,22.04999924,38.34999847,23.88999939,82.73999786,79.73999786,29.59000015,7.93599987,8.434000015,10.0,17.25,14.38000011,6.340000153,26.11982918,57.20000076,199.44,10.60000038,57.66666412,5.04,13.90999985,62.99750137,22.54999924,35.06000137,8.529999733,364.25,31.86000061,15.72999954,52.5,31.20999908,41.15999985,149.8800049,18.27000046,41.36000061
163,8.670000076,21.15999985,4.599999905,4.53000021,17.77000046,305.0,26.03250694,22.45999908,39.68999863,23.39999962,85.23000336,81.31999969,29.60000038,8.029999733,8.491999626,10.03999996,17.25,14.77000046,6.440000057,26.66904449,57.49000168,200.94,10.72999954,57.43333435,5.0575,14.23999977,64.90000153,22.07999992,35.63999939,8.699999809,364.0,32.18999863,16.13999939,50.29999924,29.95999908,41.77000046,148.4799957,18.54999924,42.65000153
164,8.670000076,21.15999985,4.599999905,4.53000021,17.77000046,305.0,26.03250694,22.45999908,39.68999863,23.39999962,85.23000336,81.31999969,29.60000038,8.029999733,8.491999626,10.03999996,17.25,14.77000046,6.440000057,26.66904449,57.49000168,200.94,10.72999954,57.43333435,5.0575,14.23999977,64.90000153,22.07999992,35.63999939,8.699999809,364.0,32.18999863,16.13999939,50.29999924,29.95999908,41.77000046,148.4799957,18.54999924,42.65000153
165,8.880000114,21.53000069,4.630000114,4.610000134,18.01000023,318.0,26.48547745,22.45999908,39.65999985,23.14999962,85.40000153,81.41999817,29.70000076,8.121999741,8.659999847,10.01000023,17.12999916,14.72000027,6.360000134,26.72610664,56.20999908,195.7,10.80000019,58.26666641,5.017,14.18999958,64.05999756,23.34000015,36.15000153,8.520000458,354.95,32.11999893,16.25,49.65000153,30.29000092,42.20000076,151.8000031,18.55999947,42.65999985
166,8.720000267,20.55999947,4.559999943,4.659999847,18.04999924,312.0,27.52464676,23.28000069,41.31000137,23.69000053,88.34999847,81.69000244,30.59000015,8.013999939,8.782999992,10.09000015,17.09000015,15.14999962,6.360000134,27.01141167,61.77999878,193.6,10.81999969,57.59999847,5.02,14.55000019,65.63749695,21.89999962,36.75,8.859999657,355.0,31.95999908,16.96999931,48.15000153,30.19000053,43.66999817,147.4400024,19.10000038,44.06999969
167,8.81000042,21.54999924,4.489999771,4.570000172,17.17000008,328.0,28.47854996,23.80999947,41.61999893,23.72999954,88.88999939,80.43000031,30.97999954,8.168999672,8.836000443,10.25,17.80999947,15.31999969,6.619999886,27.13979912,60.97999954,182.26,11.0,57.09999847,5.0,14.96000004,64.75,22.29999924,36.75999832,8.989999771,358.45,32.31999969,17.29999924,47.15000153,31.22999954,44.50999832,156.6799927,20.07999992,44.63000107
168,8.659999847,19.97999954,4.409999847,4.449999809,16.03000069,324.0,28.48920822,23.71999931,41.59000015,22.79999924,88.36000061,81.06999969,30.73999977,8.253000259,8.895000458,10.43000031,18.04000092,15.30000019,6.590000153,27.1469326,59.02999878,183.32,11.03999996,56.16666412,4.9945,14.98999977,67.09500122,21.71999931,37.04999924,8.829999924,361.1,32.79000092,17.07999992,46.70000076,30.12000084,44.68999863,157.8800049,19.89999962,44.27999878
169,8.609999657,19.19000053,4.389999866,4.309999943,16.12999916,331.0,29.69890785,23.25,39.95999908,23.43000031,87.19000244,82.40000153,30.65999985,8.427000046,8.812999725,10.48999977,18.17000008,15.17000008,6.46999979,28.10271072,61.0,184.65,11.08500004,57.93333435,5.335,14.92000008,68.84500122,21.84000015,37.04999924,8.779999733,359.85,32.84999847,17.0,49.29999924,30.68000031,44.56000137,160.0399933,19.77000046,43.52000046
170,8.609999657,19.19000053,4.389999866,4.309999943,16.12999916,331.0,29.69890785,23.25,39.95999908,23.43000031,87.19000244,82.40000153,30.65999985,8.427000046,8.812999725,10.48999977,18.17000008,15.17000008,6.46999979,28.10271072,61.0,184.65,11.08500004,57.93333435,5.335,14.92000008,68.84500122,21.84000015,37.04999924,8.779999733,359.85,32.84999847,17.0,49.29999924,30.68000031,44.56000137,160.0399933,19.77000046,43.52000046
171,8.550000191,19.68000031,4.489999771,4.480000019,16.57999992,327.0,29.74686813,22.94000053,39.33000183,24.87999916,85.26999664,81.09999847,30.54999924,8.32199955,8.781000137,10.57499981,17.82999992,15.11999989,6.480000019,27.3323822,62.15999985,188.36,11.23999977,58.86666489,5.6735,14.5,68.58249664,21.48999977,37.0,8.819999695,361.35,33.33000183,16.71999931,49.04999924,30.22999954,43.90999985,164.9600067,19.29000092,42.5
172,8.600000381,21.64999962,4.46999979,4.440000057,16.96999931,320.0,30.21049881,24.09000015,41.65999985,23.22999954,91.38999939,82.33000183,30.95999908,8.329999924,8.928999901,10.71500015,18.62999916,15.43999958,6.739999771,27.62482262,60.74000168,186.78,11.27000046,62.29999924,5.66,15.09000015,69.08249664,21.29999924,36.97999954,9.180000305,364.45,33.88999939,18.18000031,48.84999847,31.28000069,44.79999924,169.2799988,20.11000061,44.65000153
173,8.75,23.02000046,4.610000134,4.440000057,16.70999908,318.0,29.78950119,23.45000076,40.88999939,23.0,91.04000092,84.15000153,31.44000053,8.194000244,8.706999779,10.55000019,18.44000053,15.17000008,6.590000153,27.81027031,61.15000153,187.15,11.10999966,61.33333206,5.8155,14.89000034,70.10500336,20.55999947,37.18999863,9.300000191,364.7,33.68999863,17.94000053,50.04999924,30.29000092,44.95999908,169.8399963,19.45000076,43.61000061
174,8.649999619,23.17000008,4.539999962,4.420000076,17.0,318.0,29.18731689,23.21999931,40.45999908,22.95999908,91.01000214,83.98999786,31.25,8.133999825,8.600999832,10.47999954,18.25,15.23999977,6.619999886,27.56062889,62.5,184.69,11.08500004,62.86666489,5.75,14.48999977,70.24250031,19.20000076,41.41999817,8.960000038,360.0,33.81999969,17.18000031,50.0,29.87999916,44.61999893,173.0,19.31999969,43.70000076
175,8.520000458,20.86000061,4.5,4.309999943,17.03000069,318.0,28.2014389,22.93000031,40.27999878,22.76000023,90.12999725,82.79000092,31.28000069,7.943999767,8.520000458,10.34000015,18.13999939,15.63000011,6.650000095,26.96148491,62.15999985,185.45,11.04500008,61.86666489,6.0225,14.25,70.0625,17.80500031,41.38999939,9.0,359.75,32.79000092,16.70000076,48.90000153,29.01000023,44.59999847,169.6000061,19.20999908,43.43000031
176,8.520000458,20.86000061,4.5,4.309999943,17.03000069,318.0,28.2014389,22.93000031,40.27999878,22.76000023,90.12999725,82.79000092,31.28000069,7.943999767,8.520000458,10.34000015,18.13999939,15.63000011,6.650000095,26.96148491,62.15999985,185.45,11.04500008,61.86666489,6.0225,14.25,70.0625,17.80500031,41.38999939,9.0,359.75,32.79000092,16.70000076,48.90000153,29.01000023,44.59999847,169.6000061,19.20999908,43.43000031
177,8.590000153,20.20999908,4.460000038,4.309999943,17.37999916,323.0,27.96163177,23.13999939,39.77000046,24.62999916,91.04000092,81.29000092,31.30999947,7.921000004,8.463000298,10.18000031,18.11000061,15.48999977,6.380000114,26.80456543,62.25999832,185.03,11.0,62.5,5.9485,14.19999981,69.40750122,19.47999954,40.11999893,9.300000191,358.25,32.5,16.85000038,49.5,27.79000092,44.86000061,168.8000031,18.82999992,44.06999969
178,8.609999657,19.98999977,4.46999979,4.289999962,16.87999916,312.0,27.67918968,22.81999969,38.95999908,23.01000023,89.11000061,84.59999847,31.57999992,7.900000095,8.477000237,10.19999981,18.29000092,15.06000042,6.239999771,27.08273888,59.68000031,184.3,11.06499958,62.26666641,5.741,14.11999989,70.01000214,18.63500023,39.97999954,9.140000343,355.4,32.90000153,16.12999916,49.15000153,27.96999931,45.02000046,166.4799957,18.87000084,43.54999924
179,8.520000458,20.90999985,4.5,4.349999905,17.17000008,306.0,29.09672356,23.21999931,39.93999863,22.77000046,90.06999969,84.97000122,32.63999939,7.974999905,8.409999847,10.19999981,18.47999954,15.48999977,6.670000076,27.50356674,60.11000061,184.69,11.09500027,61.73333359,5.794,14.52999973,70.36000061,19.20000076,39.52999878,9.270000458,360.4,32.93999863,16.43000031,49.75,26.48999977,46.06999969,161.4799957,19.77000046,44.02999878
180,8.43999958,20.28000069,4.460000038,4.349999905,17.27000046,295.0,26.92000008,22.44000053,37.63999939,22.54999924,86.26999664,84.56999969,32.20000076,7.736999989,7.81799984,10.00500011,17.62000084,15.02999973,6.519999981,27.43937111,59.70000076,182.52,10.92500019,59.03333282,5.7625,14.31999969,70.58499908,17.95999908,39.09000015,9.079999924,355.85,31.90999985,16.20999908,48.0,24.10000038,45.5,163.4400024,19.34000015,41.86999893
181,8.199999809,20.30999947,4.449999809,4.340000153,16.95999908,280.0,28.7266674,22.04000092,37.38999939,22.13999939,83.94000244,84.73999786,32.0,7.729000092,7.540999889,9.93599987,17.60000038,14.90999985,6.550000191,27.53923035,59.54999924,182.59,10.92000008,58.96666718,5.8,14.10000038,70.17500305,18.66500092,38.88000107,8.670000076,356.9,31.97999954,15.76000023,48.70000076,25.12000084,45.59999847,162.3600006,19.12999916,42.08000183
182,8.149999619,21.68000031,4.480000019,4.420000076,17.62999916,285.0,29.87333298,22.09000015,36.70999908,22.42000008,84.80999756,83.80999756,31.77000046,7.855999947,7.53399992,10.08500004,17.56999969,15.09000015,6.739999771,27.09700394,60.84000015,183.6,11.09000015,57.46666718,5.8615,14.02999973,69.39749908,18.87000084,39.40999985,8.390000343,356.45,32.81999969,16.11000061,48.75,24.64999962,45.13000107,166.6399994,19.71999931,42.25
183,8.390000343,22.5,4.53000021,4.420000076,17.18000031,296.0,29.0,23.73999977,37.63999939,23.97999954,86.48999786,84.69000244,32.97999954,7.868999958,7.859000206,9.963999748,17.78000069,15.47999954,6.909999847,27.63908768,64.04000092,183.31,11.0,57.96666718,5.818,14.5,71.26249695,18.75,39.27000046,8.420000076,359.8,32.56999969,16.09000015,49.70000076,25.26000023,47.50999832,165.3999939,21.34000015,43.47000122
184,8.520000458,22.68000031,4.5,4.380000114,17.14999962,297.0,29.26666641,23.95000076,38.02000046,23.77000046,87.19999695,83.51000214,32.84999847,7.833000183,8.095999718,9.925999641,17.59000015,15.94999981,7.150000095,26.90442276,65.73000336,189.15,10.86499977,57.73333359,5.8065,14.43999958,70.94499969,18.52499962,40.15000153,8.930000305,364.5,32.99000168,16.62999916,48.95000076,27.68000031,47.79999924,168.4799957,21.29000092,43.84999847
185,8.640000343,22.04000092,4.53000021,4.380000114,16.78000069,293.0,29.36000061,23.26000023,38.04999924,23.62000084,87.47000122,84.20999908,33.06000137,7.730000019,7.941999912,9.878000259,18.09000015,15.98999977,6.630000114,27.03281021,64.45999908,189.07,10.85000038,58.1333313,5.787,14.30000019,70.70249939,18.14999962,40.09999847,8.890000343,369.0,32.93000031,16.43000031,49.40000153,26.98999977,48.15999985,168.0,20.81999969,43.63999939
186,8.489999771,24.11000061,4.449999809,4.329999924,16.40999985,303.0,30.16666794,22.97999954,38.29999924,25.31999969,86.80000305,86.61000061,33.0,7.815000057,7.806000233,9.897999763,17.89999962,15.98999977,6.429999828,27.76747513,72.93000031,187.23,10.86999989,57.59999847,5.6245,14.31999969,71.94499969,18.25,40.00999832,8.619999886,367.15,33.27000046,16.18000031,49.70000076,25.47999954,48.0,171.2799988,20.85000038,43.43999863
187,8.489999771,24.11000061,4.449999809,4.329999924,16.40999985,303.0,30.16666794,22.97999954,38.29999924,25.31999969,86.80000305,86.61000061,33.0,7.815000057,7.806000233,9.897999763,17.89999962,15.98999977,6.429999828,27.76747513,72.93000031,187.23,10.86999989,57.59999847,5.6245,14.31999969,71.94499969,18.25,40.00999832,8.619999886,367.15,33.27000046,16.18000031,49.70000076,25.47999954,48.0,171.2799988,20.85000038,43.43999863
188,8.510000229,25.35000038,4.46999979,4.460000038,16.68000031,303.0,30.32666779,23.5,39.63999939,24.45999908,89.73000336,84.76000214,33.5,7.864999771,7.986000061,9.923999786,18.30999947,16.17000008,6.510000229,27.32525063,72.5,187.7,10.89999962,58.06666565,5.642,14.53999996,70.91000366,17.65500069,39.68000031,8.829999924,368.25,33.58000183,16.90999985,51.45000076,26.19000053,48.79000092,169.3999939,21.54000092,44.50999832
189,8.770000458,24.25,4.449999809,4.579999924,16.35000038,310.0,29.73333359,23.80999947,39.70999908,24.04000092,89.62000275,83.66999817,33.52000046,7.964000225,8.244000435,9.92800045,18.19000053,16.20999908,6.53000021,27.03281021,70.19000244,189.7,10.96500015,58.03333282,5.5775,14.42000008,69.44750214,18.375,40.63000107,8.779999733,367.2,32.97000122,16.95999908,51.90000153,26.44000053,48.93000031,185.3999939,21.42000008,44.97000122
190,8.890000343,23.52000046,4.460000038,4.679999828,16.20000076,323.0,29.81333351,24.26000023,41.65999985,25.03000069,90.72000122,84.31999969,33.97999954,8.109999657,8.373000145,9.956000328,18.79999924,16.64999962,6.550000191,27.61055565,73.52999878,192.8,11.13500023,57.23333359,5.6635,14.48999977,71.14749908,18.04500008,40.93999863,8.789999962,377.85,33.65000153,17.40999985,52.95000076,26.48999977,49.41999817,183.5599976,21.61000061,44.09000015
191,8.989999771,22.98999977,4.46999979,4.579999924,16.38999939,321.0,29.16666794,23.45000076,40.63000107,26.37999916,89.81999969,82.73999786,32.86999893,8.008000374,8.244999886,10.0,18.80999947,16.62999916,6.550000191,27.06134033,75.70999908,193.76,11.06999969,57.90000153,5.6555,14.27000046,71.09999847,18.72500038,41.36000061,8.68999958,387.3,34.54000092,16.97999954,56.09999847,25.61000061,48.97999954,186.6399994,21.56999969,43.00999832
192,8.979999542,23.28000069,4.480000019,4.539999962,16.45999908,317.0,28.93333244,22.98999977,40.81999969,25.88999939,90.34999847,82.15000153,32.86999893,7.885000229,8.178999901,9.987999916,18.85000038,16.32999992,6.619999886,27.05420876,74.30999756,192.83,10.97000027,56.53333282,5.6695,14.28999996,70.125,18.75,41.25,8.609999657,387.95,34.27999878,17.0,54.95000076,25.22999954,48.88000107,185.7599945,22.12999916,43.20000076
193,8.979999542,23.28000069,4.480000019,4.539999962,16.45999908,317.0,28.93333244,22.98999977,40.81999969,25.88999939,90.34999847,82.15000153,32.86999893,7.885000229,8.178999901,9.987999916,18.85000038,16.32999992,6.619999886,27.05420876,74.30999756,192.83,10.97000027,56.53333282,5.6695,14.28999996,70.125,18.75,41.25,8.609999657,387.95,34.27999878,17.0,54.95000076,25.22999954,48.88000107,185.7599945,22.12999916,43.20000076
194,8.970000267,23.15999985,4.539999962,4.579999924,16.54999924,315.0,29.20666695,22.75,40.70000076,25.94000053,90.76999664,82.59999847,32.90999985,7.808000088,8.100000381,10.06000042,18.88999939,16.35000038,6.590000153,26.63338089,73.61000061,190.47,10.92500019,58.36666489,5.628,14.43999958,70.74749756,18.83499908,43.06000137,8.449999809,389.55,34.5,16.96999931,56.04999924,24.55999947,49.31999969,186.7599945,22.34000015,42.63999939
195,9.039999962,23.20999908,4.53000021,4.610000134,16.72999954,309.0,29.0466671,22.36000061,40.33000183,26.70000076,87.62999725,81.66000366,32.97000122,7.788000107,8.053999901,9.951999664,18.43000031,16.19000053,6.489999771,26.44079971,74.41000366,190.3,10.80500031,58.0,5.5585,14.38000011,70.76249695,19.70000076,42.5,8.659999847,391.85,34.24000168,16.79999924,55.65000153,24.42000008,49.38999939,185.1999969,21.79999924,42.43000031
196,8.989999771,23.77000046,4.519999981,4.619999886,16.29999924,312.0,29.76666641,22.23999977,39.65000153,26.59000015,86.38999939,81.66000366,32.79000092,7.864999771,8.128000259,10.05000019,18.26000023,16.01000023,6.519999981,26.40513611,75.84999847,189.26,10.82499981,58.66666412,5.554,14.11999989,70.58499908,20.10000038,42.97000122,8.520000458,388.5,32.66999817,16.54999924,56.70000076,25.0,49.22999954,185.3600006,21.64999962,41.95999908
197,9.0,22.5,4.460000038,4.53000021,16.18000031,308.0,30.88666725,21.95999908,38.77000046,25.69000053,84.80999756,81.04000092,32.79000092,7.755000114,7.934999943,9.819999695,18.15999985,15.93999958,6.650000095,25.89871597,73.66000366,186.95,10.79500008,59.36666489,5.418,14.06000042,70.52749634,19.45000076,43.09999847,8.380000114,381.6,32.5,16.29000092,61.40000153,23.43000031,49.25,183.4799957,21.39999962,41.31999969
198,9.010000229,22.96999931,4.460000038,4.699999809,16.20999908,309.0,30.76000023,21.45999908,38.15999985,25.95999908,85.08000183,81.0,32.81000137,7.730999947,7.873000145,9.793999672,18.12000084,15.85000038,6.650000095,26.04850197,74.09999847,184.51,10.81499958,59.23333359,5.3345,14.10999966,70.60250092,20.31999969,42.65999985,8.25,382.8,32.54000092,15.82999992,61.95000076,22.46999931,49.54999924,185.8800049,21.40999985,41.00999832
199,9.010000229,22.96999931,4.460000038,4.699999809,16.20999908,309.0,30.76000023,21.45999908,38.15999985,25.95999908,85.08000183,81.0,32.81000137,7.730999947,7.873000145,9.793999672,18.12000084,15.85000038,6.650000095,26.04850197,74.09999847,184.51,10.81499958,59.23333359,5.3345,14.10999966,70.60250092,20.31999969,42.65999985,8.25,382.8,32.54000092,15.82999992,61.95000076,22.46999931,49.54999924,185.8800049,21.40999985,41.00999832
200,8.989999771,22.31999969,4.460000038,4.739999771,16.29000092,309.0,31.53333282,21.90999985,38.86999893,27.05999947,87.19999695,81.47000122,32.79999924,7.866000175,8.190999985,10.11999989,18.07999992,16.46999931,6.610000134,26.88302422,76.51999664,187.1,10.91499996,58.90000153,5.3735,14.23999977,70.65750122,21.20000076,43.70000076,8.449999809,388.65,33.36000061,16.57999992,60.90000153,23.10000038,49.18000031,190.5200043,21.68000031,42.22000122
201,9.130000114,21.79999924,4.449999809,4.639999866,16.45000076,320.0,31.18666649,21.62000084,38.84999847,27.71999931,86.12999725,80.84999847,32.68000031,7.803999901,8.078000069,10.14500046,17.85000038,16.32999992,6.570000172,26.48359489,77.37000275,186.25,10.89500046,58.86666489,5.335,13.96000004,70.32749939,19.94499969,43.66999817,8.489999771,392.8,33.18000031,16.62000084,60.0,22.90999985,48.54999924,189.4400024,21.38999939,40.88000107
202,9.149999619,21.54999924,4.429999828,4.570000172,16.37999916,314.0,31.70000076,21.37999916,37.56000137,28.04999924,84.77999878,79.55000305,32.15000153,7.797999859,8.100000381,10.04500008,17.45000076,16.14999962,6.460000038,26.59058571,78.19000244,187.48,10.82499981,58.59999847,5.354,13.72999954,69.75,22.0,44.27999878,8.119999886,397.5,33.52999878,16.29000092,62.65000153,22.0,47.81999969,192.3600006,21.04999924,40.00999832
203,8.829999924,21.95000076,4.429999828,4.599999905,16.57999992,309.0,31.61333275,21.13999939,38.15000153,28.63999939,84.91000366,79.55000305,32.43000031,7.617000103,7.986000061,10.0,17.34000015,15.98999977,6.53000021,26.31241035,77.61000061,184.58,10.76000023,58.1333313,5.2905,13.85999966,69.72000122,21.02000046,44.31000137,8.180000305,389.65,32.97000122,16.45000076,61.59999847,21.21999931,47.77000046,188.7200012,20.95999908,39.74000168
204,8.75,22.12000084,4.449999809,4.610000134,16.29999924,311.0,30.87333298,21.37999916,38.38000107,32.52000046,85.62999725,79.70999908,32.56000137,7.639999866,7.961999893,9.925999641,17.69000053,16.19000053,6.599999905,26.41940117,80.0,182.9,10.69999981,58.53333282,5.298,14.18000031,69.88749695,20.35000038,44.79999924,8.5,380.65,33.0,16.60000038,61.20000076,20.52000046,47.5,188.5200043,21.06999969,40.68999863
205,8.75,22.12000084,4.449999809,4.610000134,16.29999924,311.0,30.87333298,21.37999916,38.38000107,32.52000046,85.62999725,79.70999908,32.56000137,7.639999866,7.961999893,9.925999641,17.69000053,16.19000053,6.599999905,26.41940117,80.0,182.9,10.69999981,58.53333282,5.298,14.18000031,69.88749695,20.35000038,44.79999924,8.5,380.65,33.0,16.60000038,61.20000076,20.52000046,47.5,188.5200043,21.06999969,40.68999863
206,8.819999695,22.11000061,4.429999828,4.659999847,16.26000023,312.0,30.29333305,20.93000031,37.88999939,32.49000168,83.93000031,80.33999634,32.02000046,7.589000225,7.800000191,9.909999847,17.55999947,16.04999924,6.420000076,26.32667542,76.58999634,181.01,10.55000019,57.20000076,5.217,13.81999969,69.79250336,21.29999924,44.81000137,8.170000076,373.2,33.29999924,16.03000069,58.75,20.52000046,46.65999985,189.6799927,20.76000023,39.93999863
207,8.720000267,21.87000084,4.409999847,4.670000076,16.29000092,312.0,30.04000092,20.77000046,37.15999985,33.75,83.08000183,79.20999908,32.25,7.504000187,7.776000023,9.890000343,17.57999992,16.05999947,6.289999962,25.91298103,78.41999817,184.22,10.55000019,56.43333435,5.4235,13.86999989,69.28250122,21.53000069,45.09999847,8.680000305,373.9,32.95000076,16.12999916,59.5,21.47999954,46.63000107,187.6000061,20.95999908,39.43000031
208,8.630000114,22.04999924,4.349999905,4.659999847,16.15999985,312.0,30.70000076,20.56999969,36.38000107,33.49000168,83.19000244,81.47000122,32.56000137,7.647999763,7.676000118,10.07499981,17.54999924,15.81999969,6.300000191,27.12553406,77.44999695,181.95,10.69999981,56.86666489,5.38,13.84000015,72.06500244,22.5,46.31999969,8.699999809,371.5,33.68999863,15.92000008,60.95000076,19.89999962,46.81000137,195.3200073,21.28000069,39.18999863
209,8.420000076,20.98999977,4.309999943,4.829999924,16.05999947,313.0,30.19333267,20.61000061,35.99000168,30.82999992,82.27999878,81.13999939,32.06999969,7.579999924,7.696000099,10.11999989,17.42000008,15.43000031,6.21999979,26.59771729,72.5,179.13,10.68500042,56.73333359,5.3235,13.64000034,70.14749908,21.02000046,45.43999863,8.800000191,366.2,32.72000122,15.80000019,60.70000076,20.29999924,46.5,193.6799927,20.89999962,39.11000061
210,8.359999657,20.62999916,4.309999943,4.730000019,15.78999996,313.0,30.02666664,20.54000092,35.86000061,30.29999924,81.93000031,80.97000122,31.57999992,7.412000179,7.644999981,9.791999817,17.26000023,15.47999954,6.25,26.45506477,72.05999756,179.55,10.46500015,55.93333435,5.36,13.52000046,69.33000183,20.5,44.95999908,8.81000042,372.5,31.29000092,15.52000046,58.90000153,20.44000053,45.58000183,184.9199982,20.69000053,39.08000183
211,8.359999657,20.62999916,4.309999943,4.730000019,15.78999996,313.0,30.02666664,20.54000092,35.86000061,30.29999924,81.93000031,80.97000122,31.57999992,7.412000179,7.644999981,9.791999817,17.26000023,15.47999954,6.25,26.45506477,72.05999756,179.55,10.46500015,55.93333435,5.36,13.52000046,69.33000183,20.5,44.95999908,8.81000042,372.5,31.29000092,15.52000046,58.90000153,20.44000053,45.58000183,184.9199982,20.69000053,39.08000183
212,8.260000229,19.95999908,4.28000021,4.630000114,15.25,310.0,30.02666664,20.54000092,35.86000061,30.29999924,81.93000031,80.97000122,31.57999992,7.592999935,7.772999763,9.944000244,17.26000023,15.47999954,6.25,26.45506477,72.05999756,177.04,10.67000008,55.86666489,5.3215,13.52000046,69.33000183,21.84000015,45.97999954,8.81000042,371.4,31.98999977,15.52000046,57.40000153,20.12000084,45.58000183,191.0,20.69000053,39.08000183
213,8.300000191,20.20000076,4.309999943,4.679999828,15.75,309.0,29.64666748,20.14999962,34.06000137,29.86000061,78.97000122,80.73000336,31.12000084,7.47300005,7.519000053,9.824000359,17.04000092,14.90999985,6.050000191,25.97717476,69.37000275,172.95,10.48999977,55.16666412,5.223,13.25,69.47750092,22.75,45.00999832,8.399999619,367.9,31.62999916,13.98999977,55.20000076,19.43499947,45.02999878,183.9600067,20.47999954,38.18000031
214,8.149999619,19.37000084,4.28000021,4.650000095,15.53999996,307.0,30.00666618,20.31999969,34.45999908,30.96999931,80.02999878,82.58999634,31.72999954,7.651000023,7.627999783,10.05000019,17.39999962,15.52000046,6.059999943,26.15549278,71.69999695,173.69,10.625,53.70000076,5.34,13.22000027,70.59249878,22.42000008,45.72999954,8.659999847,371.8,32.16999817,14.07999992,55.65000153,16.04000092,46.29000092,191.0,21.02000046,37.95000076
215,8.090000153,19.01000023,4.239999771,4.570000172,14.84000015,310.0,29.42666626,19.90999985,32.91999817,27.68000031,78.15000153,82.0,31.04999924,7.604000092,7.625999928,10.01000023,17.12000084,15.27000046,5.960000038,25.56348038,69.88999939,173.8,10.60999966,55.70000076,5.4165,12.90999985,69.22750092,21.25,46.22999954,8.340000153,366.9,32.15999985,13.72999954,55.45000076,16.69000053,45.47999954,188.2799988,20.18000031,37.0
216,8.109999657,19.18000031,4.239999771,4.539999962,15.47999954,306.0,29.42666626,20.05999947,33.11000061,28.42000008,77.69000244,83.02999878,31.19000053,7.659999847,7.598999977,9.899999619,17.05999947,15.61999989,5.860000134,25.5563488,69.91000366,178.05,10.60000038,55.40000153,5.5885,12.81999969,69.53749847,20.28000069,45.77000046,8.279999733,370.05,32.0,13.77999973,56.70000076,16.09000015,45.81000137,188.2799988,20.22999954,36.90000153
